"revision_id","entity_id","entity_label","value_id","change_target","property_id","property_label","old_value","old_value_label","new_value","new_value_label","datatype","action","target","entity_types_31","entity_description","new_value_description","old_value_description","label","entity_types_279"
"1186359438","1417","Vitellius","description","","-2","description","""Emperor of Ancient Rome""",NULL,"""Roman emperor""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Roman emperor (15-69)",NULL,NULL,"refinement",NULL
"1281443792","102442","Burkard Hillebrands","Q102442$8BABAB82-00B1-4177-9B18-57E847EBDAC6","","734","family name","""Q3785635""","Hillebrand","""Q83495000""","Hillebrands","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","German physicist","family name","family name","link_change",NULL
"1294535507","60790","Jordan of Saxony","Q60790$224BAC75-6541-4F95-8BC2-9D9A7F3A8D3F","","19","place of birth","""Q2971""","Paderborn","""Q486556""","Dassel","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","German Catholic priest, Dominican friar and writer (1190–1237)","town of Germany","city in North Rhine-Westphalia, Germany","property_value_update",NULL
"588934991","392960","Tine","Q392960$72C13051-7F8B-4D07-8F33-A997C01C50F1","","577","publication date","""+1964-01-01T00:00:00Z""",NULL,"""+1964-09-04T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","film","1964 film by Knud Leif Thomsen",NULL,NULL,"refinement",NULL
"859489386","445731","Christa","q445731$05513848-8F38-4AB8-8BAB-7B41B5772FC5","","31","instance of","""Q11879590""","female given name","""Q202444""","given name","wikibase-entityid","UPDATE","PROPERTY_VALUE","female given name","female given name","name typically used to differentiate people from the same family, clan, or other social group who have a common last name","given name usually meant for girls and women","unrefinement",NULL
"350410268","350827","Arnuwanda I","Q350827$DC0D679F-B7FC-4D50-83AC-C91C61BD62F1","","570","date of death","""+1370-00-00T00:00:00Z""",NULL,"""-1370-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Hittite king",NULL,NULL,"re_formatting",NULL
"7313571","1764","Reykjavík","description","","-2","description","""the capital of Iceland""",NULL,"""capital and largest city in Iceland""",NULL,"string","UPDATE","PROPERTY_VALUE","big city, capital city, city, largest city, national capital, port city","capital and largest city in Iceland",NULL,NULL,"refinement",NULL
"377866670","475","Eduardo Frei Montalva","q475$05C4E9A0-D804-4D32-9F1D-9C48CE911320","","20","place of death","""Q2887""","Santiago","""Q2868""","Lima","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","President of Chile (1911-1982)","capital and largest city of Peru","capital city of Chile","property_value_update",NULL
"1175439744","59749300","Joseph C. Wu","label","","-1","label","""Wu JC""",NULL,"""Joseph C. Wu""",NULL,"string","UPDATE","PROPERTY_VALUE","human",NULL,NULL,NULL,"refinement",NULL
"149631080","326110","Athenion","Q326110$B59C030A-CECB-4C6B-873F-E6F9EF02C899","","570","date of death","""+101-01-01T00:00:00Z""",NULL,"""-101-01-01T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","ancient Greek revolutionary in Sicily",NULL,NULL,"re_formatting",NULL
"2181422895","381240","Isra and Mi'raj","Q381240$1977c67e-4878-5074-0e34-6ef505554fca","","356","DOI","""10.1163/1875-3922_dqu_SIM_001122""",NULL,"""10.1163/1875-3922_DQU_SIM_001122""",NULL,"string","UPDATE","PROPERTY_VALUE","event, occurrence, religious holiday","night journey undertaken by Muhammad in Islamic tradition",NULL,NULL,"re_formatting",NULL
"6617845","345","Mary","q345$48BE09D2-42E0-4821-BD38-0C0BFE2FC77D","","40","child","""Q51666""","historical Jesus","""Q225149""","Jesus","wikibase-entityid","UPDATE","PROPERTY_VALUE","human, human biblical figure","mother of Jesus","Wikimedia disambiguation page","Jesus as a historical person","link_change",NULL
"269817670","137935","Lawrence Duhé","Q137935$3e03a5cb-4d04-a2fa-9cb9-1a5473364c72","","19","place of birth","""Q3211681""","LaPlace","""Q2279189""","LaPlace","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","American musician (1887–1960)","unincorporated suburban community and census-designated place in St. John the Baptist Parish, Louisiana, United States","former rock band based in Paris, France","link_change",NULL
"2131258253","429736","G33","Q429736$7D65D877-83FA-478C-8F33-6D4119BC1C98","","571","inception","""+1987-01-01T00:00:00Z""",NULL,"""+2003-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","international organization","coalition of developing countries",NULL,NULL,"property_value_update",NULL
"1642935781","171556","Yves Saint Laurent","Q171556$9D2A2E13-F9E5-44F0-969B-D9DAA1551912","","2031","work period (start)","""+19555-00-00T00:00:00Z""",NULL,"""+1955-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","French fashion designer (1936–2008)",NULL,NULL,"property_value_update",NULL
"1232033050","443157","Matryona Nikonova","Q443157$1AB1F5FB-6A24-4494-B1B3-3C785EF78BAD","","569","date of birth","""+1881-11-09T00:00:00Z""",NULL,"""+1881-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Russian saint",NULL,NULL,"unrefinement",NULL
"1206294223","9626","Conservative Party","q9626$9F80780D-FCC5-49E2-84FA-54E3AF7EA68E","","31","instance of","""Q6065085""","political party in Spain","""Q7278""","political party","wikibase-entityid","UPDATE","PROPERTY_VALUE","political party","centre-right to right-wing political party in the United Kingdom","organization that seeks to influence government policy and actions and be elected to directly take part on government or legislation","political party mainly active in Spain","unrefinement",NULL
"1040580493","199948","University of Concepción","description","","-2","description","""traditional Chilean private university""",NULL,"""Chilean university""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"323560326","195757","Condat-sur-Vienne","Q195757$A16E5C81-426C-43F2-92EE-3378279141CF","","242","locator map image","""Map_commune_FR_insee_code_87048.png""",NULL,"""Map commune FR insee code 87048.png""",NULL,"string","UPDATE","PROPERTY_VALUE","commune of France","commune in Haute-Vienne, France",NULL,NULL,"re_formatting",NULL
"816618661","447547","Fander Falconí","Q447547$AE035F41-959E-499F-8978-6DF6BFA7B0B5","","569","date of birth","""+1962-01-01T00:00:00Z""",NULL,"""+1962-09-19T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Ecuadorian politician",NULL,NULL,"refinement",NULL
"2216589521","240478","Fire and Ice","description","","-2","description","""1983 animated film directed by Ralph Bakshi""",NULL,"""1983 animated film by Ralph Bakshi""",NULL,"string","UPDATE","PROPERTY_VALUE","animated film","1983 animated film by Ralph Bakshi",NULL,NULL,"unrefinement",NULL
"1655192668","156214","Max Jacob","q156214$750BE61C-CEF4-47A4-98C6-E7A307F0A1E0","","569","date of birth","""+1876-07-12T00:00:00Z""",NULL,"""+1877-07-12T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","French poet, painter, writer and critic (1876-1944)",NULL,NULL,"property_value_update",NULL
"421746774","330801","David Andrews","Q330801$384B4EDC-BF92-466C-AFB6-C4CAA5666097","","569","date of birth","""+1952-01-01T00:00:00Z""",NULL,"""+1952-11-02T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American actor (born 1952)",NULL,NULL,"refinement",NULL
"1009517285","14008","Messier 72","Q14008$f44e4f65-4584-59ad-4b18-6416e02da5e5","","1215","apparent magnitude","""+9.27""",NULL,"""+8.96""",NULL,"quantity","UPDATE","PROPERTY_VALUE","globular cluster","Globular cluster in the constellation Aquarius",NULL,NULL,"property_value_update",NULL
"1035542659","13227","Theta Aurigae","Q13227$1CF613D7-5B30-40F4-95A7-45868BECDEDE","","6257","right ascension","""+89.93029217""",NULL,"""+89.930292176""",NULL,"quantity","UPDATE","PROPERTY_VALUE","Alpha² Canum Venaticorum variable, astrophysical X-ray source, binary star, double star, infrared source, near-IR source, peculiar star, star, UV-emission source, variable star","binary star in the constellation Auriga",NULL,NULL,"refinement",NULL
"330479415","25267","degree Celsius","Q25267$d3000d5b-454f-73d4-0eab-f30b343ffe5a","","2370","conversion to SI unit","""+273.15""",NULL,"""-273.15""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"re_formatting",NULL
"525089255","234234","Maud of Savoy","Q234234$2FB730D6-40A2-4BED-8CE5-52F35777413F","","569","date of birth","""+1125-01-01T00:00:00Z""",NULL,"""+1125-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Queen consort of Portugal",NULL,NULL,"re_formatting",NULL
"271334024","426317","Fujiwara no Maro","Q426317$552C6A7B-0143-43BC-81A2-AA2116D83295","","570","date of death","""+737-01-01T00:00:00Z""",NULL,"""+737-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Japanese noble (695-737)",NULL,NULL,"re_formatting",NULL
"682676413","70026","Albert Krantz","Q70026$c59bfca4-4067-acca-1494-a60daa2943cc","","1343","described by source","""Q19972104""","Allgemeine Deutsche Biographie, 17th volume","""Q590208""","Allgemeine Deutsche Biographie","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","German historian","biographical reference work",NULL,"unrefinement",NULL
"1082948366","43359","MTV","Q43359$29451E95-DA39-4137-A4FA-B193BE7D21FA","","571","inception","""+1981-08-01T00:00:00Z""",NULL,"""+1977-08-01T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","cable channel, specialty channel","American cable television channel",NULL,NULL,"property_value_update",NULL
"836939275","25893695","George Thornhill","Q25893695$5a1f358e-4813-8e0d-c659-f850fdf856d1","","569","date of birth","""+1783-06-12T00:00:00Z""",NULL,"""+1783-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"350406354","443448","Gassulawiya","Q443448$E6D186E6-D73B-4116-A062-3F15CBAF92C5","","570","date of death","""+1312-00-00T00:00:00Z""",NULL,"""-1312-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","hittite queen",NULL,NULL,"re_formatting",NULL
"322757325","333498","Bombardier","Q333498$D46C6405-8BFD-4ABC-922B-3F25AB0BAA27","","452","industry","""Q3798668""","aerospace engineering","""Q2876213""","aerospace","wikibase-entityid","UPDATE","PROPERTY_VALUE","aerospace manufacturer, public company","aerospace and transportation manufacturer in Canada","field of activity involving utilization of the atmosphere and outer space","branch of engineering","link_change",NULL
"150518206","6567","Godzilla","Q6567$3F80A383-E933-4CB1-A09F-6453E2C9229A","","31","instance of","""Q11424""","film","""Q95074""","character","wikibase-entityid","UPDATE","PROPERTY_VALUE","character in a fictitious work, fictional mutant, fictional reptile, film character, kaiju","fictional giant monster","fictional human or non-human character in a narrative work of art","sequence of images that give the impression of movement, stored on film stock","property_value_update",NULL
"341702344","323547","Jim White","Q323547$2B3F16F8-D1CA-4AAD-8F4E-3EA34094077E","","1015","NORAF ID","""x00052300""",NULL,"""52300""",NULL,"string","UPDATE","PROPERTY_VALUE","human","American singer",NULL,NULL,"re_formatting",NULL
"480792279","25917156","Arches &c. at Ewenny in Glamorganshire","Q25917156$57784486-9983-4A66-82DC-A03DF153F828","","571","inception","""+1806-02-20T00:00:00Z""",NULL,"""+1806-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"487844351","16666","Nanjing","Q16666$3a7b1c31-4217-67c3-4fa3-b9ec6d9c6d0a","","571","inception","""+495-00-00T00:00:00Z""",NULL,"""-495-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","big city, city, direct-administered municipality, former capital, prefecture-level city, provincial capital, sub-province-level division","capital city of Jiangsu Province, China, former capital of the Republic of China and China's Ming dynasty",NULL,NULL,"re_formatting",NULL
"1390881579","82887","Daniele Liotti","Q82887$D4877715-8F6E-4A58-A073-2E2281DE1EEC","","735","given name","""Q181502""","Danielle","""Q18040452""","Danielle","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Italian actor","female given name","family name","link_change",NULL
"677499891","532037","Rhinow","Q532037$7F9F8DA4-0574-4C9A-9BB4-603E8A3BD2DF","","2046","area","""+31.660000000000000142108547152020037174224853515625""",NULL,"""+31.66""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"137715789","15166","Central Station","Q15166$04742237-49af-1fa6-6425-a1318d52209f","","580","start time","""+1980-05-12T00:00:00Z""",NULL,"""+1980-02-12T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","metro station, underground station","MTR metro station",NULL,NULL,"property_value_update",NULL
"137171419","3263078","Louis Saint Ange Morel, chevalier de la Colombe","Q3263078$4933B72A-90E7-4210-830A-D29B57858E63","","569","date of birth","""+1755-00-00T00:00:00Z""",NULL,"""+1755-01-01T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"refinement",NULL
"1563853231","44741","Francisco Pizarro","Q44741$FF54EE0E-83AB-4227-98FF-5F2482D7E106","","569","date of birth","""+2278-03-16T00:00:00Z""",NULL,"""+1478-03-16T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Spanish conquistador who conquered the Inca Empire",NULL,NULL,"property_value_update",NULL
"670235381","52186596","Álvaro Arbina","Q52186596$d98b7a3c-4c66-b2fe-0c57-daca7d9172a0","","569","date of birth","""+1990-08-04T00:00:00Z""",NULL,"""+1990-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"2243870587","2005769","Polyus","Q2005769$013A8623-D055-4A4E-9947-FBF441F5E13A","","2137","total equity","""+627000000""",NULL,"""-627000000""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"re_formatting",NULL
"575961234","384148","Krishna Dharma","Q384148$46EA4489-28B0-47DF-8BA1-D577A9D6F00C","","569","date of birth","""+1955-01-01T00:00:00Z""",NULL,"""+1955-03-28T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","British Hindu scholar and author",NULL,NULL,"refinement",NULL
"555733021","8567","2008 Summer Olympics","Q8567$8f5d84cd-4144-4afd-68a1-a74bfc3d14f7","","585","point in time","""+2008-08-08T00:00:00Z""",NULL,"""+2008-08-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","recurring sporting event edition, Summer Olympic Games","Games of the XXIX Olympiad, in Beijing, China",NULL,NULL,"unrefinement",NULL
"803218958","253639","Wörgl","description","","-2","description","""Town in Tyrol, Austria, in the Kufstein district.""",NULL,"""town in Tyrol, Austria, in the Kufstein district""",NULL,"string","UPDATE","PROPERTY_VALUE","municipality of Austria, place with town rights and privileges, town","municipality in Kufstein District, Tyrol, Austria",NULL,NULL,"re_formatting",NULL
"711637565","828","Americas","description","","-2","description","""landmass comprising the continents of North America and South America""",NULL,"""The fourth part of the World, the Western Hemisphere, and the entire continent of the New World.  It named America in 1507 in honor of Amerigo Vespucci by Martin Waldseemuller and Matthias Ringmann. The United States is of America not itself America.""",NULL,"string","UPDATE","PROPERTY_VALUE","continent, part of the world, supercontinent","North America and South America taken together as a single continent or landmass",NULL,NULL,"property_value_update",NULL
"1147118036","83816","A.J. Styles","q83816$24D3CBAC-D0CA-4220-82D0-392B666610A2","","569","date of birth","""+1977-03-02T00:00:00Z""",NULL,"""+1977-06-02T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American professional wrestler",NULL,NULL,"property_value_update",NULL
"908481293","242492","shōjo","label","","-1","label","""shōjo manga""",NULL,"""shōjo""",NULL,"string","UPDATE","PROPERTY_VALUE","manga, manga genre, target audience for manga","manga aimed at a teenage female readership",NULL,NULL,"unrefinement","manga"
"2292173645","2993432","Mukhtar Mohamed Hussein","q2993432$947d3728-48a2-0cd1-6b39-db1278d386cb","","569","date of birth","""+1912-12-09T00:00:00Z""",NULL,"""+1912-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"473802493","213871","Friedrich Münter","Q213871$596FC3D0-272F-435C-B6A8-9A7BB7DA20E1","","1343","described by source","""Q20165759""","Allgemeine Deutsche Biographie, 23rd volume","""Q590208""","Allgemeine Deutsche Biographie","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Danish bishop (1761-1830)","biographical reference work",NULL,"unrefinement",NULL
"1279269928","254","Wolfgang Amadeus Mozart","Q254$3D922C66-4A57-45E3-930B-D121F16E9799","","800","notable work","""Q12025""","Eine kleine Nachtmusik","""Q5064""","The Magic Flute","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Austrian composer of the Classical period (1756-1791)","1791 opera by Wolfgang Amadeus Mozart","composition by Wolfgang Amadeus Mozart","property_value_update",NULL
"1593331898","111220982","The Dogs and the Hides","description","","-2","description","""1867version""",NULL,"""1867 version""",NULL,"string","UPDATE","PROPERTY_VALUE","chapter, version, edition or translation","1867 version",NULL,NULL,"re_formatting",NULL
"991085704","19500","Wolverhampton Wanderers F.C.","description","","-2","description","""English association football club""",NULL,"""association football club in Wolverhampton, England""",NULL,"string","UPDATE","PROPERTY_VALUE","association football club, men's association football team, professional sports team","association football club in Wolverhampton, England",NULL,NULL,"refinement",NULL
"1605472101","347416","Louis-Guillaume Perreaux","Q347416$6FDD01EC-3FC9-4633-BFE4-5B4F72B4B96E","","569","date of birth","""+1447-02-19T00:00:00Z""",NULL,"""+1887-02-19T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","French motorcycle designer (1816–1889)",NULL,NULL,"property_value_update",NULL
"1994627917","6107","Tupac Shakur","Q6107$406bf078-4354-d718-0af8-c1bdf03a4a38","","106","occupation","""Q8359428""","social activist","""Q15253558""","activist","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","American rapper and actor (1971–1996)","person working with promoting or impeding, or causing social, political, economic, or environmental change","activist focused on social issues","unrefinement",NULL
"519090196","257632","Elmalı","label","","-1","label","""Elmalı, Uzunköprü""",NULL,"""Elmalı""",NULL,"string","UPDATE","PROPERTY_VALUE","village in Turkey","village in Uzunköprü, Edirne, Turkey",NULL,NULL,"unrefinement",NULL
"1743892876","190884","Victor Chernomyrdin","description","","-2","description","""Russian diplomat (1938-2010)""",NULL,"""Russian diplomat and politician  (1938-2010)""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Russian diplomat and politician (1938-2010)",NULL,NULL,"refinement",NULL
"1685101030","130898","Palace of Iturbide","Q130898$0D4C1A04-F125-4BE4-95F9-491E6ECE11A3","","571","inception","""+2004-01-19T00:00:00Z""",NULL,"""+1785-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","art gallery, museum","Former Imperial Palace of Mexico (1822-1823)",NULL,NULL,"property_value_update",NULL
"1193768737","157400","Idina Menzel","Q157400$a59267b5-4651-16e8-4330-4fe80296cf35","","2031","work period (start)","""+1998-00-00T00:00:00Z""",NULL,"""+1995-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American actress and singer",NULL,NULL,"property_value_update",NULL
"1047676477","433079","Sarah Rose Karr","Q433079$E9EE1C9B-467D-4629-8504-2B8CAFA37DFD","","569","date of birth","""+1984-11-13T00:00:00Z""",NULL,"""+1150-11-13T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American actress",NULL,NULL,"property_value_update",NULL
"597241495","4878","Juracán","Q4878$e9fa0c89-4a31-f092-6178-66af8f183ec1","","31","instance of","""Q82799""","name","""Q178885""","deity","wikibase-entityid","UPDATE","PROPERTY_VALUE","deity","Taino god of storms","natural or supernatural god or goddess, divine being","word or phrase used for identification","property_value_update",NULL
"2239185799","157217","House of Hanover","Q157217$2ECF19D7-A212-47A6-B1DD-CDE6DE711C32","","17","country","""Q183""","Germany","""Q12548""","Holy Roman Empire","wikibase-entityid","UPDATE","PROPERTY_VALUE","group of humans, noble family","European royal dynasty of German origin","multi-ethnic complex of territories in Western and Central Europe (800/962–1806)","country in Central Europe","property_value_update","group of humans"
"376399275","460379","Bad Boys","Q460379$9872E060-BC5D-4D9B-A60B-7063CA47CA3A","","577","publication date","""+1995-01-01T00:00:00Z""",NULL,"""+1995-04-07T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","film","1995 film directed by Michael Bay",NULL,NULL,"refinement",NULL
"1353949508","62558","Cyd Charisse","q62558$E4245CF5-705D-4FA5-AD69-7DF0013C3DB6","","570","date of death","""+2008-06-17T00:00:00Z""",NULL,"""+2008-06-16T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American dancer and actress (1921–2008)",NULL,NULL,"property_value_update",NULL
"1007119934","258786","Epsilon1 Arae","Q258786$082FD275-671F-4F38-A2D8-C03FDA8F341D","","6258","declination","""-53.160436472""",NULL,"""-53.16043647222""",NULL,"quantity","UPDATE","PROPERTY_VALUE","infrared source, near-IR source, star","star in the constellation Ara",NULL,NULL,"refinement",NULL
"107884161","193358","ladle","description","","-2","description","""ype of spoon having a long handle terminating in a deep bow""",NULL,"""type of spoon having a long handle terminating in a deep bow""",NULL,"string","UPDATE","PROPERTY_VALUE","kitchen utensil, serving cutlery, spoon","type of  very large spoon having a long handle",NULL,NULL,"textual_change","kitchen utensil, serving cutlery, spoon"
"2325108029","267177","Jacob Regnart","Q267177$BD94D332-EB34-4F14-8B0B-89F2ED7FDA82","","570","date of death","""+1599-01-01T00:00:00Z""",NULL,"""+1599-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Franco-Flemish composer",NULL,NULL,"re_formatting",NULL
"464910056","58001","Duchess Alexandra of Oldenburg","Q58001$8BE26027-D88B-4674-A031-E32365B067D8","","570","date of death","""+1900-04-26T00:00:00Z""",NULL,"""+1900-04-13T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","Grand Duchess of Russia (1838–1900)",NULL,NULL,"property_value_update",NULL
"1646066464","254377","Klaudia Kovacs","Q254377$e9b6ab8b-43ef-a98c-a6ab-1aab0056c7f8","","7859","WorldCat Identities","""identities/lccn-no2011008472/""",NULL,"""lccn-no2011008472""",NULL,"string","UPDATE","PROPERTY_VALUE","human","Hungarian film director",NULL,NULL,"re_formatting, unrefinement",NULL
"1501242912","99884274","Alexander Hunter Gunn","description","","-2",NULL,"""-""",NULL,"""(7 Jul 1884 - certain 1949)""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"property_value_update",NULL
"2124609561","353345","Karl-Alfred Jacobsson","Q353345$E5573791-B45E-49AB-B69C-1746ABF97898","","735","given name","""Q108881440""","Karl Alfred","""Q3480335""","Alfred","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Swedish association football player (1926-2015)","male given name","male given name","link_change",NULL
"197706831","328015","Almada","description","","-2","description","""city in Protugal""",NULL,"""city in Portugal""",NULL,"string","UPDATE","PROPERTY_VALUE","municipality of Portugal","municipality and city in Portugal",NULL,NULL,"textual_change",NULL
"1797352024","256776","Maria Bonnevie","Q256776$CCAF030C-9F4B-4BE8-81A0-80ECC9108F02","","735","given name","""Q325872""","Maria","""Q666578""","Anna","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","Norwegian-Swedish actress","female given name","female given name","property_value_update",NULL
"1819253900","111228238","Edwin J. Jones","description","","-2","description","""American politician – Minnesota -Senate 1895-98 (District 49); Senate 1899-1902 (District 57)""",NULL,"""American politician (1858–1930) – Minnesota -Senate 1895-98 (District 49); Senate 1899-1902 (District 57)""",NULL,"string","UPDATE","PROPERTY_VALUE","human","American politician (1858–1930) – Minnesota -Senate 1895-98 (District 49); Senate 1899-1902 (District 57)",NULL,NULL,"refinement",NULL
"1096775058","236513","Christy Hemme","Q236513$1C7DA9E1-8EEF-4A58-AA80-79B014BB014B","","106","occupation","""Q19204627""","American football player","""Q13474373""","professional wrestler","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","American professional wrestling valet, semi-retired professional wrestler, ring announcer, former model, and singer","sportspersons taking part in professional wrestling","athlete who plays American football","property_value_update",NULL
"1345728566","12503338","Parto","description","","-2","description","""actor Indonesian""",NULL,"""Indonesian actor""",NULL,"string","UPDATE","PROPERTY_VALUE","human",NULL,NULL,NULL,"refinement",NULL
"555602295","70376","Karl Wilhelm Ludwig Müller","Q70376$710a3e02-4e99-ccc1-7db0-bebc46f6c289","","268","Bibliothèque nationale de France ID","""cb14333990v""",NULL,"""14333990v""",NULL,"string","UPDATE","PROPERTY_VALUE","human","German philologist and historian (1813–1894)",NULL,NULL,"re_formatting",NULL
"1985467511","435786","Andrew Latimer","Q435786$ce00a0c7-4caf-024e-a0d2-90ad6f0260bb","","569","date of birth","""+1947-05-17T00:00:00Z""",NULL,"""+1949-05-17T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","English musician",NULL,NULL,"property_value_update",NULL
"955054258","1849","erbium","Q1849$246072b5-45de-fddd-6447-e0e06a7da2d1","","575","time of discovery or invention","""+1843-00-00T00:00:00Z""",NULL,"""+1842-00-00T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","chemical element","chemical element with atomic number 68",NULL,NULL,"property_value_update",NULL
"1675761653","5091766","Chequebook journalism","description","","-2","description","""Practice of news reporters paying sources for information""",NULL,"""practice of news reporters paying sources for information""",NULL,"string","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"re_formatting",NULL
"1036227120","15939507","56 Leonis","Q15939507$f19012c7-1ced-4a99-b793-9e3e18e1d133","","1215","apparent magnitude","""+0.51""",NULL,"""-0.51""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"re_formatting",NULL
"173502735","177","pizza","description","","-2","description","""Italian dish made of oven-baked bread with various toppings""",NULL,"""dish of oven-baked bread with various toppings from Italy""",NULL,"string","UPDATE","PROPERTY_VALUE","baked good, convenience food, finished good, Pizzas, casseroles, snack, type of food or dish","Italian universal popular dish with a flat dough-based base and toppings",NULL,NULL,"refinement","baked good, convenience food, finished good, Pizzas, casseroles, snack"
"1337484554","1290875","kab","Q1290875$6a4439a8-4f7b-d5de-e6d2-3675e4be1236","","2442","conversion to standard unit","""+0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333""",NULL,"""+0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333""",NULL,"quantity","UPDATE","PROPERTY_VALUE",NULL,NULL,NULL,NULL,"unrefinement",NULL
"2140281462","30426","Nadelhorn","Q30426$A4CA8A10-2169-428A-9D45-286628287651","","2660","topographic prominence","""+206""",NULL,"""+207""",NULL,"quantity","UPDATE","PROPERTY_VALUE","mountain","mountain in the Pennine Alps",NULL,NULL,"property_value_update",NULL
"1377242924","449835","Marie Guyart","Q449835$2c762bc0-41a8-3e86-3335-08b4dd226ea2","","463","member of","""Q21750260""","Ursulines of the Canadian Union","""Q3552493""","Ursulines of Quebec","wikibase-entityid","UPDATE","PROPERTY_VALUE","human","French foundress of the Ursuline Monastery in Quebec","historic convent in Old Quebec, turned religious museum and teaching centre","Roman Catholic religious congregation for women","property_value_update",NULL
"46488272","377950","Zaïre","q377950$124E1E70-525D-43ED-BEBA-2D76E40C94AF","","31","instance of","""Q571""","book","""Q25379""","play","wikibase-entityid","UPDATE","PROPERTY_VALUE","literary work","play by Voltaire","theatrical dramatic work intended to be performed by actors (in theatre, radio or recorded for TV)","medium for recording information (words or images) typically on bound pages or more abstractly in electronic or audio form","property_value_update",NULL
"1942618952","93341","Miles Davis","q93341$A1B148B5-6D72-4793-90D9-2627AA9B76B5","","569","date of birth","""+1929-05-26T00:00:00Z""",NULL,"""+1929-05-21T00:00:00Z""",NULL,"time","UPDATE","PROPERTY_VALUE","human","American jazz trumpeter, bandleader, and composer (1926–1991)",NULL,NULL,"property_value_update",NULL
