"anchor_revision_id","revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","datatype","new_hash","old_hash","revision_rank","timestamp","comment","label","username","user_id","action"
"574175598","574175598","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"","coordinate location","{""latitude"": 32.083333333333, ""longitude"": 34.833333333333}",NULL,"{}",NULL,"globecoordinate","","6d6abc574e84ea824652a8e4e7a686137313473b","0","2017-10-08 16:26:52+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","reverted_edit","ביקורת","688527","DELETE"
"574175598","574175598","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"precision","coordinate location","0.016666666666667",NULL,"{}",NULL,"globecoordinate","","6d6abc574e84ea824652a8e4e7a686137313473b","0","2017-10-08 16:26:52+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","reverted_edit","ביקורת","688527","DELETE"
"574175598","574175868","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"globecoordinate","f0980980096ce03b0a594adec40076399aafbee9","","1","2017-10-08 16:27:32+00","/* undo:0||574175598|ביקורת */","","ביקורת","688527","CREATE"
"574175598","574175868","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"globecoordinate","6d6abc574e84ea824652a8e4e7a686137313473b","","1","2017-10-08 16:27:32+00","/* undo:0||574175598|ביקורת */","","ביקורת","688527","CREATE"
"574175598","574175868","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"precision","coordinate location","{}",NULL,"0.016666666666667",NULL,"globecoordinate","6d6abc574e84ea824652a8e4e7a686137313473b","","1","2017-10-08 16:27:32+00","/* undo:0||574175598|ביקורת */","","ביקורת","688527","CREATE"
"574175598","574175868","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"","coordinate location","{}",NULL,"{""latitude"": 32.083333333333, ""longitude"": 34.833333333333}",NULL,"globecoordinate","6d6abc574e84ea824652a8e4e7a686137313473b","","1","2017-10-08 16:27:32+00","/* undo:0||574175598|ביקורת */","","ביקורת","688527","CREATE"
"574175598","1187323113","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,NULL,"","f0980980096ce03b0a594adec40076399aafbee9","1","2020-05-22 15:13:18+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","","Mahir256","203574","DELETE"
"574175598","1187323113","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"","coordinate location","{""latitude"": 32.083333333333, ""longitude"": 34.833333333333}",NULL,"{}",NULL,"globecoordinate","","6d6abc574e84ea824652a8e4e7a686137313473b","1","2020-05-22 15:13:18+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","","Mahir256","203574","DELETE"
"574175598","1187323113","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"precision","coordinate location","0.016666666666667",NULL,"{}",NULL,"globecoordinate","","6d6abc574e84ea824652a8e4e7a686137313473b","1","2020-05-22 15:13:18+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","","Mahir256","203574","DELETE"
"574175598","1187323113","152467","Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"globecoordinate","","6d6abc574e84ea824652a8e4e7a686137313473b","1","2020-05-22 15:13:18+00","/* wbremoveclaims-remove:1| */ [[Property:P625]]: 32°5'N, 34°50'E","","Mahir256","203574","DELETE"
"575458802","301096","2766","iPhone","label",-1,"","label","{}",NULL,"""IPhone""",NULL,"string","","","-1","2012-11-02 22:39:34+00","/* wbsetlabel-set:1|en */ IPhone","","Romaine","1134","CREATE"
"575458802","640316","2766","iPhone","label",-1,"","label","""IPhone""",NULL,"""iPhone""",NULL,"string","","","-1","2012-11-27 14:11:18+00","/* wbsetlabel-set:1|en */ iPhone","","","","UPDATE"
"575458802","37467290","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone HI , Iv just joined this site , its the facebook of porn , you can upload pics and videos , find me on there for sex :P  ---> xxxxyeah.co.uk""",NULL,"string","","","-1","2013-05-07 22:41:58+00","/* wbsetlabel-set:1|en */ iPhone HI , Iv just joined this site , its the facebook of porn , you can upload pics and videos , find me on there for sex :P  ---> xxxxyeah.co.uk","","","","UPDATE"
"575458802","37467586","2766","iPhone","label",-1,"","label","""iPhone HI , Iv just joined this site , its the facebook of porn , you can upload pics and videos , find me on there for sex :P  ---> xxxxyeah.co.uk""",NULL,"""iPhone""",NULL,"string","","","-1","2013-05-07 22:42:27+00","Reverted edits by [[Special:Contributions/95.147.233.210|95.147.233.210]] ([[User talk:95.147.233.210|talk]]) to last revision by [[User:Hazard-SJ|Hazard-SJ]]","","Hazard-SJ","5556","UPDATE"
"575458802","78713053","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""MINH""",NULL,"string","","","-1","2013-10-16 17:42:59+00","/* wbsetlabel-set:1|en */MINH","","","","UPDATE"
"575458802","78713835","2766","iPhone","label",-1,"","label","""MINH""",NULL,"""iPhone""",NULL,"string","","","-1","2013-10-16 17:45:36+00","Reverted edits by [[Special:Contributions/207.166.7.200|207.166.7.200]] ([[User talk:207.166.7.200|talk]]) to last revision by [[User:Kky|Kky]]","","Stryn","2936","UPDATE"
"575458802","83972654","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""IPhone""",NULL,"string","","","-1","2013-11-05 17:19:21+00","/* wbeditentity-update:0| */Added by [[MediaWiki:Gadget-Merge.js|merge.js]], moving from [[Q6966991]]","","Kky","4915","UPDATE"
"575458802","87382312","2766","iPhone","label",-1,"","label","""IPhone""",NULL,"""iPhone""",NULL,"string","","","-1","2013-11-17 20:16:05+00","/* wbsetlabel-set:1|en */iPhone","","JoonaZZ","26624","UPDATE"
"575458802","173561757","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone Jina loves Said""",NULL,"string","","","-1","2014-11-13 06:24:11+00","/* wbsetlabel-set:1|en */ iPhone Jina loves Said","","","","UPDATE"
"575458802","173629193","2766","iPhone","label",-1,"","label","""iPhone Jina loves Said""",NULL,"""iPhone""",NULL,"string","","","-1","2014-11-13 12:04:23+00","Reverted edits by [[Special:Contributions/116.231.105.185|116.231.105.185]] ([[User talk:116.231.105.185|talk]]) to last revision by [[User:Krdbot|Krdbot]]","","Haplology","20423","UPDATE"
"575458802","188473903","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""my butthole""",NULL,"string","","","-1","2015-01-16 20:13:42+00","/* wbsetlabel-set:1|en */ my butthole","","","","UPDATE"
"575458802","188540687","2766","iPhone","label",-1,"","label","""my butthole""",NULL,"""iPhone""",NULL,"string","","","-1","2015-01-17 04:01:35+00","Reverted edits by [[Special:Contributions/64.33.177.82|64.33.177.82]] ([[User talk:64.33.177.82|talk]]) to last revision by [[User:24.224.240.181|24.224.240.181]]","","Haplology","20423","UPDATE"
"575458802","199536031","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Laura chapero diaz es la niña mas guapa del mundo""",NULL,"string","","","-1","2015-02-25 18:25:51+00","/* wbsetlabel-set:1|en */ Laura chapero diaz es la niña mas guapa del mundo","","","","UPDATE"
"575458802","199538883","2766","iPhone","label",-1,"","label","""Laura chapero diaz es la niña mas guapa del mundo""",NULL,"""iPhone""",NULL,"string","","","-1","2015-02-25 18:40:37+00","Reverted edits by [[Special:Contributions/2.137.218.8|2.137.218.8]] ([[User talk:2.137.218.8|talk]]) to last revision by [[User:Juke|Juke]]","","Rippitippi","6675","UPDATE"
"575458802","285458028","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhoneujwkwkaka""",NULL,"string","","","-1","2015-12-24 06:04:01+00","/* wbsetlabel-set:1|en */ iPhoneujwkwkaka","","","","UPDATE"
"575458802","285458117","2766","iPhone","label",-1,"","label","""iPhoneujwkwkaka""",NULL,"""iPhone""",NULL,"string","","","-1","2015-12-24 06:06:26+00","Reverted edits by [[Special:Contributions/189.158.214.238|189.158.214.238]] ([[User talk:189.158.214.238|talk]]) to last revision by [[User:Dexbot|Dexbot]]","","Andreasmperu","91742","UPDATE"
"575458802","575458802","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""GiPhone""",NULL,"string","","","0","2017-10-11 15:33:45+00","/* wbsetlabel-set:1|en */ GiPhone","reverted_edit","","","UPDATE"
"575458802","575458845","2766","iPhone","label",-1,"","label","""GiPhone""",NULL,"""iPhone""",NULL,"string","","","1","2017-10-11 15:33:55+00","Bot: Auto-reverting based on [[WD:ORES]] 0.989,107.77.169.6,0.3.1","","Dexbot","24059","UPDATE"
"575458802","923054353","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Ivan""",NULL,"string","","","1","2019-04-23 19:43:45+00","/* wbsetlabeldescriptionaliases:3|en */ Ivan, Tu mama es mi nana, Droga de Ivan","","","","UPDATE"
"575458802","923135431","2766","iPhone","label",-1,"","label","""Ivan""",NULL,"""iPhone""",NULL,"string","","","1","2019-04-23 21:59:37+00","Reverted edits by [[Special:Contributions/186.11.51.183|186.11.51.183]] ([[User talk:186.11.51.183|talk]]) to last revision by [[:User:Infovarius|Infovarius]]","","NicoScribe","2217048","UPDATE"
"575458802","955020616","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""apple""",NULL,"string","","","1","2019-06-03 18:46:02+00","/* wbsetlabel-set:1|en */ apple","","","","UPDATE"
"575458802","955020734","2766","iPhone","label",-1,"","label","""apple""",NULL,"""iPhone""",NULL,"string","","","1","2019-06-03 18:46:31+00","Reverted edits by [[Special:Contributions/86.13.166.123|86.13.166.123]] ([[User talk:86.13.166.123|talk]]) to last revision by [[:User:90.143.5.94|90.143.5.94]]","","Dimon2711","2986982","UPDATE"
"575458802","1008414454","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""samsung""",NULL,"string","","","1","2019-09-05 10:26:28+00","/* wbsetlabel-set:1|en */ samsung","","","","UPDATE"
"575458802","1008499490","2766","iPhone","label",-1,"","label","""samsung""",NULL,"""iPhone""",NULL,"string","","","1","2019-09-05 14:03:50+00","Reverted edits by [[Special:Contributions/46.226.2.45|46.226.2.45]] ([[User talk:46.226.2.45|talk]]) to last revision by [[:User:Pcm|Pcm]]","","Mike Novikoff","1395973","UPDATE"
"575458802","1016542962","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone pichula""",NULL,"string","","","1","2019-09-20 02:39:04+00","/* wbeditentity-update:0| */","","","","UPDATE"
"575458802","1016544415","2766","iPhone","label",-1,"","label","""iPhone pichula""",NULL,"""iPhone""",NULL,"string","","","1","2019-09-20 02:44:57+00","Reverted edits by [[Special:Contributions/190.22.174.53|190.22.174.53]] ([[User talk:190.22.174.53|talk]]) to last revision by [[:User:Mike Novikoff|Mike Novikoff]]","","Mike Novikoff","1395973","UPDATE"
"575458802","1051445211","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""ur mom weird""",NULL,"string","","","1","2019-11-12 18:27:04+00","/* wbsetlabel-set:1|en */ ur mom weird","","","","UPDATE"
"575458802","1051446184","2766","iPhone","label",-1,"","label","""ur mom weird""",NULL,"""iPhone""",NULL,"string","","","1","2019-11-12 18:28:24+00","Reverted edits by [[Special:Contributions/192.157.40.93|192.157.40.93]] ([[User talk:192.157.40.93|talk]]) to last revision by [[:User:Liamjamesperritt|Liamjamesperritt]]","","Shinnin","1264935","UPDATE"
"575458802","1260050274","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone No sirven para nada""",NULL,"string","","","1","2020-08-18 23:12:38+00","/* wbsetlabel-set:1|en */ iPhone No sirven para nada","","","","UPDATE"
"575458802","1261971690","2766","iPhone","label",-1,"","label","""iPhone No sirven para nada""",NULL,"""iPhone""",NULL,"string","","","1","2020-08-21 07:50:13+00","Reverted edits by [[Special:Contributions/190.204.95.134|190.204.95.134]] ([[User talk:190.204.95.134|talk]]) to last revision by [[:User:MatSuBot|MatSuBot]]","","Trade","5824","UPDATE"
"575458802","1525415905","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""urmom""",NULL,"string","","","1","2021-11-10 14:32:24+00","/* wbsetlabel-set:1|en */ urmom","","","","UPDATE"
"575458802","1525468500","2766","iPhone","label",-1,"","label","""urmom""",NULL,"""iPhone""",NULL,"string","","","1","2021-11-10 17:44:00+00","/* undo:0||1525415905|50.231.97.230 */ Undid Vandalism","","Nickpolk","5247577","UPDATE"
"575458802","1681137707","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""iPhone fjfhfnhfghfhfhf""",NULL,"string","","","1","2022-07-18 08:50:25+00","/* wbsetlabel-set:1|en */ iPhone fjfhfnhfghfhfhf","","","","UPDATE"
"575458802","1681140457","2766","iPhone","label",-1,"","label","""iPhone fjfhfnhfghfhfhf""",NULL,"""iPhone""",NULL,"string","","","1","2022-07-18 08:54:39+00","/* restore:0||1674836361|MisterSynergy */","","Dexxor","2909336","UPDATE"
"575458802","2080954675","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""itone""",NULL,"string","","","1","2024-02-18 22:21:07+00","/* wbsetlabel-set:1|en */ itone","","","","UPDATE"
"575458802","2080957748","2766","iPhone","label",-1,"","label","""itone""",NULL,"""yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee""",NULL,"string","","","1","2024-02-18 22:25:11+00","/* wbsetlabel-set:1|en */ yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee","","","","UPDATE"
"575458802","2080966516","2766","iPhone","label",-1,"","label","""yipeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-18 22:36:48+00","/* restore:0||2080360139|WikiBayer */ rvv","","Roshkara","5480019","UPDATE"
"575458802","2082722216","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""Billybob""",NULL,"string","","","1","2024-02-20 22:45:43+00","/* wbsetlabel-set:1|en */ Billybob","","","","UPDATE"
"575458802","2083188429","2766","iPhone","label",-1,"","label","""Billybob""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-21 11:17:26+00","Reverted edits by [[Special:Contributions/61.8.16.82|61.8.16.82]] ([[User talk:61.8.16.82|talk]]) to last revision by [[:User:Baydastann|Baydastann]]","","Infovarius","8831","UPDATE"
"575458802","2087285264","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"""itoneeee""",NULL,"string","","","1","2024-02-25 23:36:51+00","/* wbsetlabel-set:1|en */ itoneeee","","","","UPDATE"
"575458802","2087292110","2766","iPhone","label",-1,"","label","""itoneeee""",NULL,"""iPhone""",NULL,"string","","","1","2024-02-25 23:47:26+00","/* restore:0||2086886165|Rawodid187 */ persistent vandalism","","Roshkara","5480019","UPDATE"
"575458802","2351592247","2766","iPhone","label",-1,"","label","""iPhone""",NULL,"{}",NULL,"string","","","1","2025-05-23 15:20:06+00","/* restore:0||219887|Ayack */","","","","DELETE"
"575458802","2351593454","2766","iPhone","label",-1,"","label","{}",NULL,"""iPhone""",NULL,"string","","","1","2025-05-23 15:26:17+00","/* restore:0||2350199359|Maksdroider */ undo","","M2k~dewiki","1895734","CREATE"
"575558467","575558467","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"globecoordinate","eb201ae31348375e0acaf8f0a316e1e03154963a","","0","2017-10-11 21:17:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 29°58'51""N, 31°7'55""E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575558467","575558467","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"","coordinate location","{}",NULL,"{""latitude"": 29.97611111, ""longitude"": 31.13111111}",NULL,"globecoordinate","eb201ae31348375e0acaf8f0a316e1e03154963a","","0","2017-10-11 21:17:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 29°58'51""N, 31°7'55""E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575558467","575558467","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"precision","coordinate location","{}",NULL,"0.010370355968358",NULL,"globecoordinate","eb201ae31348375e0acaf8f0a316e1e03154963a","","0","2017-10-11 21:17:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 29°58'51""N, 31°7'55""E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575558467","575558467","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"globecoordinate","eb201ae31348375e0acaf8f0a316e1e03154963a","","0","2017-10-11 21:17:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 29°58'51""N, 31°7'55""E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575558467","575573769","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"precision","coordinate location","0.010370355968358",NULL,"{}",NULL,"globecoordinate","","eb201ae31348375e0acaf8f0a316e1e03154963a","1","2017-10-11 21:51:21+00","/* restore:0||568040741|M.XIII */","","Jklamo","49613","DELETE"
"575558467","575573769","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"","coordinate location","{""latitude"": 29.97611111, ""longitude"": 31.13111111}",NULL,"{}",NULL,NULL,"","eb201ae31348375e0acaf8f0a316e1e03154963a","1","2017-10-11 21:51:21+00","/* restore:0||568040741|M.XIII */","","Jklamo","49613","DELETE"
"575558467","575573769","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"globecoordinate","","eb201ae31348375e0acaf8f0a316e1e03154963a","1","2017-10-11 21:51:21+00","/* restore:0||568040741|M.XIII */","","Jklamo","49613","DELETE"
"575558467","575573769","175582","Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,NULL,"","eb201ae31348375e0acaf8f0a316e1e03154963a","1","2017-10-11 21:51:21+00","/* restore:0||568040741|M.XIII */","","Jklamo","49613","DELETE"
"575560271","575560271","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"precision","coordinate location","{}",NULL,"0.056860926757219",NULL,"globecoordinate","3aed94063a6304bdfc0b5ed93ec47b345470a65b","","0","2017-10-11 21:21:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 37°49'S, 145°0'E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575560271","575560271","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"globecoordinate","3aed94063a6304bdfc0b5ed93ec47b345470a65b","","0","2017-10-11 21:21:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 37°49'S, 145°0'E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575560271","575560271","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"globecoordinate","3aed94063a6304bdfc0b5ed93ec47b345470a65b","","0","2017-10-11 21:21:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 37°49'S, 145°0'E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575560271","575560271","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"","coordinate location","{}",NULL,"{""latitude"": -37.82166667, ""longitude"": 144.97833333}",NULL,"globecoordinate","3aed94063a6304bdfc0b5ed93ec47b345470a65b","","0","2017-10-11 21:21:13+00","/* wbcreateclaim-create:1| */ [[Property:P625]]: 37°49'S, 145°0'E","reverted_edit","Anzx-ooo","1036064","CREATE"
"575560271","575573562","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"precision","coordinate location","0.056860926757219",NULL,"{}",NULL,"globecoordinate","","3aed94063a6304bdfc0b5ed93ec47b345470a65b","1","2017-10-11 21:50:52+00","/* restore:0||568025363|Bigbossfarin */","","Jklamo","49613","DELETE"
"575560271","575573562","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,NULL,"","3aed94063a6304bdfc0b5ed93ec47b345470a65b","1","2017-10-11 21:50:52+00","/* restore:0||568025363|Bigbossfarin */","","Jklamo","49613","DELETE"
"575560271","575573562","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"globecoordinate","","3aed94063a6304bdfc0b5ed93ec47b345470a65b","1","2017-10-11 21:50:52+00","/* restore:0||568025363|Bigbossfarin */","","Jklamo","49613","DELETE"
"575560271","575573562","60874","Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"","coordinate location","{""latitude"": -37.82166667, ""longitude"": 144.97833333}",NULL,"{}",NULL,NULL,"","3aed94063a6304bdfc0b5ed93ec47b345470a65b","1","2017-10-11 21:50:52+00","/* restore:0||568025363|Bigbossfarin */","","Jklamo","49613","DELETE"
"577493646","326183099","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","{}",NULL,"""+6""",NULL,"quantity","0d1bd15981fe5c8a49beb60ec43ed14b37e1cd61","","-1","2016-04-28 13:18:28+00","/* wbcreateclaim-create:1| */ [[Property:P2437]]: 6","","Edoardo88","428643","CREATE"
"577493646","533317870","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+6""",NULL,"""+7""",NULL,"quantity","8088d65c3edc60cfe3be5490a4850acaed0b3cf5","5d673187d1c2e85d3f47b9d9c1246be8cf40fbf6","-1","2017-08-07 07:52:15+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 7±0","","Supernino","111028","UPDATE"
"577493646","561468227","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"""+8""",NULL,"quantity","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","-1","2017-09-18 14:39:39+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 8","","","","UPDATE"
"577493646","561524069","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+8""",NULL,"""+7""",NULL,"quantity","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","-1","2017-09-18 16:40:34+00","Reverted edits by [[Special:Contributions/176.32.27.32|176.32.27.32]] ([[User talk:176.32.27.32|talk]]) to last revision by [[User:ValterVBot|ValterVBot]]","","Andreasmperu","91742","UPDATE"
"577493646","568841177","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"""+8""",NULL,"quantity","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","-1","2017-09-29 12:12:28+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 8","","","","UPDATE"
"577493646","571933818","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+8""",NULL,"""+7""",NULL,"quantity","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","-1","2017-10-03 23:52:31+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 7","","","","UPDATE"
"577493646","577493646","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"""+8""",NULL,"quantity","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","0","2017-10-14 21:01:10+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 8","reverted_edit","","","UPDATE"
"577493646","577717198","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+8""",NULL,"""+7""",NULL,"quantity","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","1","2017-10-15 04:50:24+00","Reverted edits by [[Special:Contributions/87.4.125.74|87.4.125.74]] ([[User talk:87.4.125.74|talk]]) to last revision by [[User:151.29.199.34|151.29.199.34]]","","Andreasmperu","91742","UPDATE"
"577493646","861292589","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"{}",NULL,NULL,"","f569ecb5d9912db9078627aff7b5ad7ed9e2777f","1","2019-02-19 19:04:35+00","/* wbremoveclaims-remove:1| */ [[Property:P2437]]: 7","","Bradford","1116531","DELETE"
"577493646","862252907","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","{}",NULL,"""+7""",NULL,"quantity","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","","1","2019-02-20 19:07:25+00","/* undo:0||862239040|Fringio */ complete rollback: removed infos without any explanation","","Mannivu","24428","CREATE"
"577493646","862264244","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"{}",NULL,"quantity","","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","1","2019-02-20 19:18:49+00","/* undo:0||862252907|Fringio */ These parameters are displayed in eswiki, and in eswiki that information is no longer available.","","Bradford","1116531","DELETE"
"577493646","862267552","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","{}",NULL,"""+7""",NULL,"quantity","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","","1","2019-02-20 19:22:13+00","/* undo:0||862264244|Bradford */","","Mannivu","24428","CREATE"
"577493646","901715349","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+7""",NULL,"""+8""",NULL,"quantity","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","fbca30792b70ed9ff9db7ebf24dd6f3dfe74c919","1","2019-04-03 18:56:07+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 8","","Leo Faffy","224701","UPDATE"
"577493646","1222333674","23572","Game of Thrones","Q23572$C7B9B9C7-7236-4073-B67E-F0A0F643BEAC",2437,"","number of seasons","""+8""",NULL,"""+6""",NULL,"quantity","18d3cba36685bc6e0c07a2b9656c08a2a5cac5da","08e2fda5eeddb787c2accdb230a4e5cdb69a5159","1","2020-07-02 02:47:26+00","/* wbsetclaim-update:2||1 */ [[Property:P2437]]: 6","","","","UPDATE"
