"revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","label","datatype"
"1316821210",313374,"Emmanuel Chabrier","Q313374$C006FD96-F8C0-4C6C-BA88-0E17FEE73172",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1316821210",313374,"Emmanuel Chabrier","Q313374$C006FD96-F8C0-4C6C-BA88-0E17FEE73172",570,"precision","date of death",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"1316821210",313374,"Emmanuel Chabrier","Q313374$C006FD96-F8C0-4C6C-BA88-0E17FEE73172",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316817828",463861,"Joseph Gungl","Q463861$80066E69-8F8B-4B15-BA2B-276F674878EB",570,"precision","date of death",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"1138665545",1512,"Robert Louis Stevenson","Q1512$1513a8ec-456e-af53-b26c-184a1a476a79",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"809299456",53592,"From the Earth to the Moon","Q53592$0B61E4AD-CC60-48F9-9A2E-256E052D205B",577,"calendarmodel","publication date",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"753171837",74741,"Siegmund Nimsgern","Q74741$53F321D6-5B98-48FB-95A9-CD68EC45E4B2",570,"","date of death",NULL,NULL,"""+1940-01-01T00:00:00Z""",NULL,"reverted_edit","time"
"753171837",74741,"Siegmund Nimsgern","Q74741$53F321D6-5B98-48FB-95A9-CD68EC45E4B2",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"753171837",74741,"Siegmund Nimsgern","Q74741$53F321D6-5B98-48FB-95A9-CD68EC45E4B2",570,"precision","date of death",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$232D6DEA-6362-41FC-A0C2-023E35E668C9",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"622505481",9588,"Richard Nixon","Q9588$D7ED8750-4628-4FB3-9835-6388C834D0C4",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"622505481",9588,"Richard Nixon","Q9588$D7ED8750-4628-4FB3-9835-6388C834D0C4",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316804460",354730,"Adelheid Wette","Q354730$DB02FF55-31BE-44A3-9640-8A9D8C2543CE",570,"","date of death",NULL,NULL,"""+1916-08-00T00:00:00Z""",NULL,"reverted_edit","time"
"1316804460",354730,"Adelheid Wette","Q354730$DB02FF55-31BE-44A3-9640-8A9D8C2543CE",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1177628857",82238,"Cliff Richard","Q82238$7FC345A5-3D24-428E-843F-D6FDE697441C",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1177628857",82238,"Cliff Richard","Q82238$7FC345A5-3D24-428E-843F-D6FDE697441C",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"809299456",53592,"From the Earth to the Moon","Q53592$0B61E4AD-CC60-48F9-9A2E-256E052D205B",577,"","publication date",NULL,NULL,"""+1868-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"69906727",1768,"Ella Fitzgerald","Q1768$D3453D8E-4CCF-4BE0-A5C3-5FA8443A44E7",570,"","date of death",NULL,NULL,"""+1996-06-15T00:00:00Z""",NULL,"reverted_edit","time"
"1316807209",235832,"Princess Mafalda of Savoy","Q235832$0A6D9F73-2E68-4CF2-997C-B553E1BEF65D",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1316807209",235832,"Princess Mafalda of Savoy","Q235832$0A6D9F73-2E68-4CF2-997C-B553E1BEF65D",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1316807209",235832,"Princess Mafalda of Savoy","Q235832$0A6D9F73-2E68-4CF2-997C-B553E1BEF65D",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316807218",45420,"Yolande Louise of Savoy","Q45420$DD14D2F2-1BDF-4037-A2D4-10E31EE86B45",570,"","date of death",NULL,NULL,"""+1986-10-16T00:00:00Z""",NULL,"reverted_edit","time"
"1413434391",44301,"Jim Morrison","Q44301$BD104C61-E82F-45E4-A51C-0875D6449BD5",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1413434391",44301,"Jim Morrison","Q44301$BD104C61-E82F-45E4-A51C-0875D6449BD5",570,"precision","date of death",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"150130476",83408,"354 BC","Q83408$18DF742E-6F28-47C8-8174-0B8E4B8B4919",585,"","point in time",NULL,NULL,"""-354-01-01T00:00:00Z""",NULL,"reverted_edit","time"
"863505939",74729,"Vercelli Synagogue","Q74729$8D8D509A-95E3-4CF7-932F-95CFD9D58DC4",571,"","inception",NULL,NULL,"""+1878-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"1004656017",446724,"Grand Duke Konstantin Nikolayevich of Russia","Q446724$f594bb54-ab8b-4a3c-adf4-0910c8090a2d",570,"","date of death",NULL,NULL,"""+1956-11-10T00:00:00Z""",NULL,"reverted_edit","time"
"150130476",83408,"354 BC","Q83408$18DF742E-6F28-47C8-8174-0B8E4B8B4919",585,"precision","point in time",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"150130476",83408,"354 BC","Q83408$18DF742E-6F28-47C8-8174-0B8E4B8B4919",585,"rank","point in time",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1362580438",41590,"Mircea Eliade","q41590$CBA1E91E-D9F6-4E8C-B4E5-CBB1949039A4",570,"","date of death","""+1999-04-22T00:00:00Z""",NULL,"""+2020-04-22T00:00:00Z""",NULL,"reverted_edit","time"
"809299456",53592,"From the Earth to the Moon","Q53592$0B61E4AD-CC60-48F9-9A2E-256E052D205B",577,"rank","publication date",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"62762901",84464,"Constanze Mozart","q84464$3eaf9996-4810-6823-c6db-07f2464d5553",570,"","date of death",NULL,NULL,"""+1842-03-06T00:00:00Z""",NULL,"reverted_edit","time"
"753171837",74741,"Siegmund Nimsgern","Q74741$53F321D6-5B98-48FB-95A9-CD68EC45E4B2",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"809299456",53592,"From the Earth to the Moon","Q53592$0B61E4AD-CC60-48F9-9A2E-256E052D205B",577,"precision","publication date",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"69906727",1768,"Ella Fitzgerald","Q1768$D3453D8E-4CCF-4BE0-A5C3-5FA8443A44E7",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"69906727",1768,"Ella Fitzgerald","Q1768$D3453D8E-4CCF-4BE0-A5C3-5FA8443A44E7",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1725382220",79015,"Superman","Q79015$8c08edd9-4ccf-50fe-cdda-cfa2b098e3cd",577,"calendarmodel","publication date","""Q1985786""","proleptic Julian calendar","""Q1985727""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$763663B2-0DB2-455A-AAD7-30EDEB1FB1DA",570,"","date of death",NULL,NULL,"""+1948-12-16T00:00:00Z""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$763663B2-0DB2-455A-AAD7-30EDEB1FB1DA",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$763663B2-0DB2-455A-AAD7-30EDEB1FB1DA",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$763663B2-0DB2-455A-AAD7-30EDEB1FB1DA",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1004660984",191598,"Nikolay Karamzin","Q191598$0fb29e73-6db5-46b0-99f8-de2ea88a9eff",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"622505481",9588,"Richard Nixon","Q9588$D7ED8750-4628-4FB3-9835-6388C834D0C4",570,"","date of death",NULL,NULL,"""+1994-04-22T00:00:00Z""",NULL,"reverted_edit","time"
"622505481",9588,"Richard Nixon","Q9588$D7ED8750-4628-4FB3-9835-6388C834D0C4",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"594020844",41590,"Mircea Eliade","q41590$CBA1E91E-D9F6-4E8C-B4E5-CBB1949039A4",570,"","date of death","""+1986-04-22T00:00:00Z""",NULL,"""+1995-04-22T00:00:00Z""",NULL,"reverted_edit","time"
"752435001",84148,"Alfred Brendel","Q84148$52208F18-564F-49FD-8A0B-A1AAA6ECF18D",570,"","date of death",NULL,NULL,"""+1931-01-01T00:00:00Z""",NULL,"reverted_edit","time"
"752435001",84148,"Alfred Brendel","Q84148$52208F18-564F-49FD-8A0B-A1AAA6ECF18D",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"752435001",84148,"Alfred Brendel","Q84148$52208F18-564F-49FD-8A0B-A1AAA6ECF18D",570,"precision","date of death",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"752435001",84148,"Alfred Brendel","Q84148$52208F18-564F-49FD-8A0B-A1AAA6ECF18D",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"346924285",79874,"flag of Afghanistan","Q79874$be9dd5c1-43ac-0a3d-0c2d-5d662b6a0818",571,"calendarmodel","inception",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"346924285",79874,"flag of Afghanistan","Q79874$be9dd5c1-43ac-0a3d-0c2d-5d662b6a0818",571,"rank","inception",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"62762901",84464,"Constanze Mozart","q84464$3eaf9996-4810-6823-c6db-07f2464d5553",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"62762901",84464,"Constanze Mozart","q84464$3eaf9996-4810-6823-c6db-07f2464d5553",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"62762901",84464,"Constanze Mozart","q84464$3eaf9996-4810-6823-c6db-07f2464d5553",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316804460",354730,"Adelheid Wette","Q354730$DB02FF55-31BE-44A3-9640-8A9D8C2543CE",570,"precision","date of death",NULL,NULL,"""10""",NULL,"reverted_edit","time"
"1316804460",354730,"Adelheid Wette","Q354730$DB02FF55-31BE-44A3-9640-8A9D8C2543CE",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1004656017",446724,"Grand Duke Konstantin Nikolayevich of Russia","Q446724$f594bb54-ab8b-4a3c-adf4-0910c8090a2d",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1304990286",8440,"Hugo Chávez","Q8440$87b6e6b7-4796-b057-de9b-9fdc2f949a13",570,"","date of death",NULL,NULL,"""+2012-12-28T00:00:00Z""",NULL,"reverted_edit","time"
"1304990286",8440,"Hugo Chávez","Q8440$87b6e6b7-4796-b057-de9b-9fdc2f949a13",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1304990286",8440,"Hugo Chávez","Q8440$87b6e6b7-4796-b057-de9b-9fdc2f949a13",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1304990286",8440,"Hugo Chávez","Q8440$87b6e6b7-4796-b057-de9b-9fdc2f949a13",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1138665545",1512,"Robert Louis Stevenson","Q1512$1513a8ec-456e-af53-b26c-184a1a476a79",570,"","date of death",NULL,NULL,"""+10000000000-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"1138665545",1512,"Robert Louis Stevenson","Q1512$1513a8ec-456e-af53-b26c-184a1a476a79",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1138665545",1512,"Robert Louis Stevenson","Q1512$1513a8ec-456e-af53-b26c-184a1a476a79",570,"precision","date of death",NULL,NULL,NULL,NULL,"reverted_edit","time"
"790754791",74925,"Lobbes Abbey","Q74925$5AE697C6-B018-4181-9E97-C1AC5417D1F2",571,"","inception",NULL,NULL,"""+1794-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"1105689906",59698,"Swakopmund","Q59698$b546e0b1-48e7-d158-3120-27ca0fb555fe",571,"","inception",NULL,NULL,"""+2-02-00T00:00:00Z""",NULL,"reverted_edit","time"
"1036929732",74343,"Duquesne University","Q74343$0FEF42DA-F59A-4269-8708-9C7F45F7A833",580,"","start time",NULL,NULL,"""+1878-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"1036929732",74343,"Duquesne University","Q74343$0FEF42DA-F59A-4269-8708-9C7F45F7A833",580,"calendarmodel","start time",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1036929732",74343,"Duquesne University","Q74343$0FEF42DA-F59A-4269-8708-9C7F45F7A833",580,"precision","start time",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"1036929732",74343,"Duquesne University","Q74343$0FEF42DA-F59A-4269-8708-9C7F45F7A833",580,"rank","start time",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316807218",45420,"Yolande Louise of Savoy","Q45420$DD14D2F2-1BDF-4037-A2D4-10E31EE86B45",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1004660984",191598,"Nikolay Karamzin","Q191598$0fb29e73-6db5-46b0-99f8-de2ea88a9eff",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1316807218",45420,"Yolande Louise of Savoy","Q45420$DD14D2F2-1BDF-4037-A2D4-10E31EE86B45",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1115992814",78961,"monocots","Q78961$5c8478f7-40c0-71b5-ceb4-ab7ec52f89e3",580,"precision","start time",NULL,NULL,"""3""",NULL,"reverted_edit","time"
"1115992814",78961,"monocots","Q78961$5c8478f7-40c0-71b5-ceb4-ab7ec52f89e3",580,"rank","start time",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"790908102",82312,"Candelária Church","Q82312$26CECC5F-A150-4445-A7A9-0B1D6EB7E01F",571,"calendarmodel","inception",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"790908102",82312,"Candelária Church","Q82312$26CECC5F-A150-4445-A7A9-0B1D6EB7E01F",571,"precision","inception",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"790908102",82312,"Candelária Church","Q82312$26CECC5F-A150-4445-A7A9-0B1D6EB7E01F",571,"rank","inception",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"346924285",79874,"flag of Afghanistan","Q79874$be9dd5c1-43ac-0a3d-0c2d-5d662b6a0818",571,"","inception",NULL,NULL,"""+2004-01-04T00:00:00Z""",NULL,"reverted_edit","time"
"346924285",79874,"flag of Afghanistan","Q79874$be9dd5c1-43ac-0a3d-0c2d-5d662b6a0818",571,"precision","inception",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1316807209",235832,"Princess Mafalda of Savoy","Q235832$0A6D9F73-2E68-4CF2-997C-B553E1BEF65D",570,"","date of death",NULL,NULL,"""+1944-08-28T00:00:00Z""",NULL,"reverted_edit","time"
"150150656",183370,"16th century BC","Q183370$9AE49BC1-1816-4AFB-90B4-1DC8EEACA14C",585,"","point in time",NULL,NULL,"""-1586-01-01T00:00:00Z""",NULL,"reverted_edit","time"
"150150656",183370,"16th century BC","Q183370$9AE49BC1-1816-4AFB-90B4-1DC8EEACA14C",585,"calendarmodel","point in time",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"1004660984",191598,"Nikolay Karamzin","Q191598$0fb29e73-6db5-46b0-99f8-de2ea88a9eff",570,"","date of death",NULL,NULL,"""+1826-06-03T00:00:00Z""",NULL,"reverted_edit","time"
"1481741728",79874,"flag of Afghanistan","Q79874$be9dd5c1-43ac-0a3d-0c2d-5d662b6a0818",571,"","inception","""+2004-01-04T00:00:00Z""",NULL,"""+1997-10-27T00:00:00Z""",NULL,"reverted_edit","time"
"1115992814",78961,"monocots","Q78961$5c8478f7-40c0-71b5-ceb4-ab7ec52f89e3",580,"","start time",NULL,NULL,"""-125000000-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"1115992814",78961,"monocots","Q78961$5c8478f7-40c0-71b5-ceb4-ab7ec52f89e3",580,"calendarmodel","start time",NULL,NULL,"""Q1985786""",NULL,"reverted_edit","time"
"1177628857",82238,"Cliff Richard","Q82238$7FC345A5-3D24-428E-843F-D6FDE697441C",570,"","date of death",NULL,NULL,"""+2020-05-09T00:00:00Z""",NULL,"reverted_edit","time"
"1177628857",82238,"Cliff Richard","Q82238$7FC345A5-3D24-428E-843F-D6FDE697441C",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"790908102",82312,"Candelária Church","Q82312$26CECC5F-A150-4445-A7A9-0B1D6EB7E01F",571,"","inception",NULL,NULL,"""+1811-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$232D6DEA-6362-41FC-A0C2-023E35E668C9",570,"","date of death",NULL,NULL,"""+1957-01-21T00:00:00Z""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$232D6DEA-6362-41FC-A0C2-023E35E668C9",570,"calendarmodel","date of death",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$232D6DEA-6362-41FC-A0C2-023E35E668C9",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"1725382220",79015,"Superman","Q79015$8c08edd9-4ccf-50fe-cdda-cfa2b098e3cd",577,"","publication date","""+1038-06-00T00:00:00Z""",NULL,"""+1938-06-00T00:00:00Z""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$FFABFC6C-6FBA-4411-939C-853248ADDA09",20,"","place of death","{}",NULL,"""Q785359""","Lay-Saint-Christophe","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$FFABFC6C-6FBA-4411-939C-853248ADDA09",20,"rank","place of death","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$9C0817B1-E004-44AA-AEA2-C1EC165FFC51",245,"","Union List of Artist Names ID","{}",NULL,"""500096336""",NULL,"reverted_edit","string"
"809299456",53592,"From the Earth to the Moon","Q53592$7441088A-AFE8-46F4-A5B7-463C43F36FDE",1104,"","number of pages","{}",NULL,"""+169""",NULL,"reverted_edit","quantity"
"809299456",53592,"From the Earth to the Moon","Q53592$7441088A-AFE8-46F4-A5B7-463C43F36FDE",1104,"rank","number of pages","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"809299456",53592,"From the Earth to the Moon","Q53592$7441088A-AFE8-46F4-A5B7-463C43F36FDE",1104,"unit","number of pages","{}",NULL,"""1""",NULL,"reverted_edit","quantity"
"809299456",53592,"From the Earth to the Moon","Q53592$AD3D66D5-B2B1-44D5-8C6F-9F92BF13A224",1433,"","published in","{}",NULL,"""Q40582837""","Bibliothèque d'éducation et de récréation","reverted_edit","wikibase-entityid"
"809299456",53592,"From the Earth to the Moon","Q53592$AD3D66D5-B2B1-44D5-8C6F-9F92BF13A224",1433,"rank","published in","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"790754791",74925,"Lobbes Abbey","Q74925$5AE697C6-B018-4181-9E97-C1AC5417D1F2",571,"precision","inception",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"790754791",74925,"Lobbes Abbey","Q74925$5AE697C6-B018-4181-9E97-C1AC5417D1F2",571,"rank","inception",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"616455527",82261,"Haplorhini","Q82261$a1c1bd2c-490e-fa39-6c0b-f0b80748e413",571,"calendarmodel","inception",NULL,NULL,"""Q1985786""",NULL,"reverted_edit","time"
"1413434391",44301,"Jim Morrison","Q44301$BD104C61-E82F-45E4-A51C-0875D6449BD5",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"1316821210",313374,"Emmanuel Chabrier","Q313374$C006FD96-F8C0-4C6C-BA88-0E17FEE73172",570,"","date of death",NULL,NULL,"""+1894-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"69906727",1768,"Ella Fitzgerald","Q1768$D3453D8E-4CCF-4BE0-A5C3-5FA8443A44E7",570,"precision","date of death",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"150150656",183370,"16th century BC","Q183370$9AE49BC1-1816-4AFB-90B4-1DC8EEACA14C",585,"precision","point in time",NULL,NULL,"""9""",NULL,"reverted_edit","time"
"1004660984",191598,"Nikolay Karamzin","Q191598$0fb29e73-6db5-46b0-99f8-de2ea88a9eff",570,"rank","date of death",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"359793498",326211,"Fausto Reinaga","Q326211$67D52456-C35A-49D3-B081-050229BD1E7A",2268,"","Musée d'Orsay artist or personality ID","{}",NULL,"""30628""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$40C66AF2-DEA4-4236-A020-CADECE087372",135,"rank","movement","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$76FD07CD-BF3A-428E-82C3-71D10312F4FE",213,"","ISNI","{}",NULL,"""0000 0000 8445 8967""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$67D52456-C35A-49D3-B081-050229BD1E7A",2268,"rank","Musée d'Orsay artist or personality ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$CDB6BE97-D9CB-4863-BE67-9D068A551807",214,"","VIAF cluster ID","{}",NULL,"""43037235""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$CDB6BE97-D9CB-4863-BE67-9D068A551807",214,"rank","VIAF cluster ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$0F3C288A-7A6F-452C-B84F-18CFC4A591B1",19,"rank",NULL,"{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$B14B1C0F-E97D-4465-8A68-686F22B7D459",268,"","Bibliothèque nationale de France ID","{}",NULL,"""145355432""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$B0ADB9F9-A8A6-4428-B628-73ED39648E49",27,"rank","country of citizenship","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$71E7BA5E-D277-4A1C-AEE7-E625BD60561D",69,"rank","educated at","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$88FB965E-2594-4354-A9CE-AF429BFCA0E4",69,"rank","educated at","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$E15C4A33-332B-4FDE-81C4-2A7F0BF2D91C",106,"rank","occupation","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$845491FA-C331-442D-B57C-46C46C4CBC29",227,"","GND ID","{}",NULL,"""133791475""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$845491FA-C331-442D-B57C-46C46C4CBC29",227,"rank","GND ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$2A0984C7-323F-43FD-8BBA-20D0EBB2E713",244,"","Library of Congress authority ID","{}",NULL,"""n2010071364""",NULL,"reverted_edit","string"
"359793498",326211,"Fausto Reinaga","Q326211$2A0984C7-323F-43FD-8BBA-20D0EBB2E713",244,"rank","Library of Congress authority ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"675046581",360721,"Adolf Ahrens","Q360721$1C2948E1-B95B-401B-B829-8C77F9149425",569,"","date of birth",NULL,NULL,"""+1879-09-17T00:00:00Z""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$1C2948E1-B95B-401B-B829-8C77F9149425",569,"calendarmodel","date of birth",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$1C2948E1-B95B-401B-B829-8C77F9149425",569,"precision","date of birth",NULL,NULL,"""11""",NULL,"reverted_edit","time"
"675046581",360721,"Adolf Ahrens","Q360721$1C2948E1-B95B-401B-B829-8C77F9149425",569,"rank","date of birth",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"809299456",53592,"From the Earth to the Moon","Q53592$5CC0D077-C573-4462-9588-C0FC2376596F",31,"","instance of","{}",NULL,"""Q3331189""","version, edition or translation","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$0F3C288A-7A6F-452C-B84F-18CFC4A591B1",19,"",NULL,"{}",NULL,"""Q504853""","Remiremont","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$40C66AF2-DEA4-4236-A020-CADECE087372",135,"","movement","{}",NULL,"""Q273495""","École de Nancy","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$B0ADB9F9-A8A6-4428-B628-73ED39648E49",27,"","country of citizenship","{}",NULL,"""Q142""","France","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$71E7BA5E-D277-4A1C-AEE7-E625BD60561D",69,"","educated at","{}",NULL,"""Q1135990""","École nationale supérieure des arts décoratifs","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$88FB965E-2594-4354-A9CE-AF429BFCA0E4",69,"","educated at","{}",NULL,"""Q273593""","Beaux-Arts de Paris","reverted_edit","wikibase-entityid"
"359793498",326211,"Fausto Reinaga","Q326211$E15C4A33-332B-4FDE-81C4-2A7F0BF2D91C",106,"","occupation","{}",NULL,"""Q1028181""","painter","reverted_edit","wikibase-entityid"
"809299456",53592,"From the Earth to the Moon","Q53592$5CC0D077-C573-4462-9588-C0FC2376596F",31,"rank","instance of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"809299456",53592,"From the Earth to the Moon","Q53592$C76EA7CE-F3DB-4F53-B17A-7486A500B0CA",268,"","Bibliothèque nationale de France ID","{}",NULL,"""37620087p""",NULL,"reverted_edit","string"
"809299456",53592,"From the Earth to the Moon","Q53592$C76EA7CE-F3DB-4F53-B17A-7486A500B0CA",268,"rank","Bibliothèque nationale de France ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"809299456",53592,"From the Earth to the Moon","Q53592$06F14C49-78C7-40C9-9D78-278940C863E6",724,"","Internet Archive ID","{}",NULL,"""delaterrelalun00vernuoft""",NULL,"reverted_edit","string"
"809299456",53592,"From the Earth to the Moon","Q53592$06F14C49-78C7-40C9-9D78-278940C863E6",724,"rank","Internet Archive ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"809299456",53592,"From the Earth to the Moon","Q53592$7923A908-D60D-4FB1-AA4D-B8D31FF4835C",996,"","document file on Wikimedia Commons","{}",NULL,"""Verne - De la Terre à la lune.djvu""",NULL,"reverted_edit","string"
